pair_id,long_video_id,short_video_id,run_id,selector_type,prompt_id,model_name,rank,pred_start_sec,pred_end_sec,selected_scene_ids,confidence,notes
C002,fwBGVX5NbsA,jVGs8Mt8F0U,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,4,344.95,389.95,346cf693-a797-4f6e-81a8-f620dda2d734|1b294432-db78-4c0b-9e55-bb595ca1f9c5|e37eb05f-ce84-4f6c-805d-3fd0e487fc69,0.6804,candidate_id=HC_ef2cc7ab173606;bin=5/5
C001,gfry8D88Sv0,BPwNUORUCOI,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,1,234.784,280.203,e454037f-b657-44a0-aa34-a61bd7d3d100|4a27ccd5-a993-4bc8-9543-1d7a496b23ed|d94419dc-82b1-4e65-82a2-4a98250e3b42,0.940151,candidate_id=HC_64930eaf7fce5b;bin=2/6
C001,gfry8D88Sv0,BPwNUORUCOI,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,2,346.9,391.9,639c3190-19a0-42cc-bb94-b0bcfa9ebdde,0.6379,candidate_id=HC_e8cded2eff6d3e;bin=3/6
C001,gfry8D88Sv0,BPwNUORUCOI,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,3,582.405,629.599,a627785b-c9b3-4d4a-a52c-3305339dcb66|6ec5d7b4-dbc8-44f5-9219-a90c3cc99015|a3336044-a4f0-4502-984e-8c1dbf959f46,0.466922,candidate_id=HC_df1c2874838f3b;bin=4/6
C001,gfry8D88Sv0,BPwNUORUCOI,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,4,642.6,687.6,6ec5d7b4-dbc8-44f5-9219-a90c3cc99015|a3336044-a4f0-4502-984e-8c1dbf959f46|534dd8ce-821b-481b-9715-31905d83d457|47110a37-cfee-4e9a-b250-36a381f22031,0.486157,candidate_id=HC_1a5d43719266a0;bin=4/6
C001,gfry8D88Sv0,BPwNUORUCOI,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,5,984.3,1029.3,8cc5062f-6c28-4693-b38d-2eb423126c8f|1b0b090f-99ef-4906-9f99-d3f49b03541f|3ac8571a-6141-4096-b95b-fc20a835d4b3,0.40775,candidate_id=HC_dea0e9edcf03a8;bin=6/6
N005,hL-vwcwZmfk,mN9eKF37i5o,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,1,97.485,143.535,61146a6f-60d8-43ea-a7ca-6dd95e6b61a9|c7b112eb-ef34-48ee-8e79-0782d0dc894a|c427c275-a9e9-4c2f-8f7f-5da56b06331c,0.631825,candidate_id=HC_6acd2628f1d2a1;bin=3/5
N005,hL-vwcwZmfk,mN9eKF37i5o,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,2,132.589,169.7,c427c275-a9e9-4c2f-8f7f-5da56b06331c|52b8d10b-c063-4176-8ece-7035b0df2403,0.607826,candidate_id=HC_d81c19dc4819f8;bin=4/5
N005,hL-vwcwZmfk,mN9eKF37i5o,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,3,157.4,187.4,52b8d10b-c063-4176-8ece-7035b0df2403|1ee85f53-7de0-42b3-a0e7-02995b82ce4e,0.397,candidate_id=HC_13af4326b89b2a;bin=4/5
N005,hL-vwcwZmfk,mN9eKF37i5o,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,4,174.95,204.95,1ee85f53-7de0-42b3-a0e7-02995b82ce4e|6c9e0fe0-a419-4e45-abfc-5966937f11a4,0.585735,candidate_id=HC_24aa1a3875d13a;bin=4/5
N005,hL-vwcwZmfk,mN9eKF37i5o,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,5,197.45,242.45,6c9e0fe0-a419-4e45-abfc-5966937f11a4|bf3abcb8-ef22-4c5f-91b6-d1f655e89e3a|fc020d19-e973-458a-a1ba-543815e1d22e,0.63565,candidate_id=HC_365a99ccccf5e5;bin=5/5
P007,heifaIjlSUc,lIqwLsFw3LQ,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,1,351.485,400.0,f83ceb03-0621-4310-8452-7aa3392bd212,0.667671,candidate_id=HC_aac4f5f89ec7cd;bin=3/7
P007,heifaIjlSUc,lIqwLsFw3LQ,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,2,523.4,568.4,ee49b0cd-42e7-4926-a94f-b933f1ad1b66|3c2321e3-4221-4572-b401-6f97230c2910,0.49615,candidate_id=HC_56d159ff68387d;bin=4/7
P007,heifaIjlSUc,lIqwLsFw3LQ,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,3,609.065,653.85,faeebc68-fccb-473e-9be5-88c34d0093d0|576f1744-000a-4755-9958-6294214fa9e6|c1eeed22-0327-4c23-b752-c0c1e89761c5,0.404821,candidate_id=HC_7b7d008e6e5dc2;bin=4/7
P007,heifaIjlSUc,lIqwLsFw3LQ,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,4,794.0,839.0,9adae10f-cd4c-4016-8118-d52dc93db113|beb9181b-9fe9-491c-a2f2-88d58233ed7e,0.46935,candidate_id=HC_2ff1bb8e98a13c;bin=5/7
P007,heifaIjlSUc,lIqwLsFw3LQ,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,5,1079.4,1124.4,1e83d007-c121-4353-b1c3-506640e0be3d|600c82c9-af80-4586-8f36-8cbcd8271eab|162c50c8-6832-4ad1-9cc1-abc4144be5ac,0.4806,candidate_id=HC_d17d941fbcba95;bin=7/7
P008,heifaIjlSUc,9lZ49H7koy8,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,1,351.485,400.0,f83ceb03-0621-4310-8452-7aa3392bd212,0.667671,candidate_id=HC_aac4f5f89ec7cd;bin=3/7
P008,heifaIjlSUc,9lZ49H7koy8,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,2,523.4,568.4,ee49b0cd-42e7-4926-a94f-b933f1ad1b66|3c2321e3-4221-4572-b401-6f97230c2910,0.49615,candidate_id=HC_56d159ff68387d;bin=4/7
P008,heifaIjlSUc,9lZ49H7koy8,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,3,609.065,653.85,faeebc68-fccb-473e-9be5-88c34d0093d0|576f1744-000a-4755-9958-6294214fa9e6|c1eeed22-0327-4c23-b752-c0c1e89761c5,0.404821,candidate_id=HC_7b7d008e6e5dc2;bin=4/7
P008,heifaIjlSUc,9lZ49H7koy8,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,4,794.0,839.0,9adae10f-cd4c-4016-8118-d52dc93db113|beb9181b-9fe9-491c-a2f2-88d58233ed7e,0.46935,candidate_id=HC_2ff1bb8e98a13c;bin=5/7
P008,heifaIjlSUc,9lZ49H7koy8,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,5,1079.4,1124.4,1e83d007-c121-4353-b1c3-506640e0be3d|600c82c9-af80-4586-8f36-8cbcd8271eab|162c50c8-6832-4ad1-9cc1-abc4144be5ac,0.4806,candidate_id=HC_d17d941fbcba95;bin=7/7
G004,iEr0A1pBMKA,8RHTeRZyAms,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,1,124.805,168.9,faf46b34-2c73-42e1-a94a-60856b786cee|b61f5658-c917-4d22-aed4-5d7a0707ca52,0.999246,candidate_id=HC_d93a1bba592ccd;bin=2/5
G004,iEr0A1pBMKA,8RHTeRZyAms,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,2,230.4,275.4,6fcc899a-b603-42fd-90b8-561074a4cdcd|676da263-42a1-4415-bbb7-278dafff40b2|bc88d19f-6b79-4e54-81bf-892492aa738c|9223d747-0e3a-4533-93e0-e72e0ee218a7,0.735,candidate_id=HC_d17d096b24f914;bin=3/5
G004,iEr0A1pBMKA,8RHTeRZyAms,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,3,284.025,329.025,9223d747-0e3a-4533-93e0-e72e0ee218a7|52ee6834-122f-4a11-81fe-71b2e3110ec3|ac3d9d47-8b12-4ffa-a584-cdc954c2d36e,0.8298,candidate_id=HC_c482517d935178;bin=3/5
G004,iEr0A1pBMKA,8RHTeRZyAms,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,4,356.71,406.47,ac3d9d47-8b12-4ffa-a584-cdc954c2d36e|395e2b35-5aea-4024-958d-6241f06d63d2|0cb1ac57-585d-499a-bcca-8bc33dad3eb5,0.996033,candidate_id=HC_317da9416ae113;bin=4/5
G004,iEr0A1pBMKA,8RHTeRZyAms,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,5,412.8,457.8,2876ffe6-9dca-4815-b8a1-d20053930ff2|de8771ed-4482-4e33-93b2-d211e0fef7f5,0.93685,candidate_id=HC_a247491e4aedba;bin=5/5
G003,kqp0SX08Vgo,SanCfrgd-CM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,1,109.8,154.4,f4cd64f4-c0cc-4c62-a5ca-bf4633f6d8e8|fc77d5a9-7329-4f05-92b7-87d731b5b112|c3fa8e63-74f0-419e-91c8-70ceb699b0e4,0.649017,candidate_id=HC_1a8469641b2db9;bin=2/5
G003,kqp0SX08Vgo,SanCfrgd-CM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,2,167.95,212.95,f2fe5086-1c50-47c9-b41a-fe4bba3322dc|8bf3ba67-b313-4e86-96db-b2351bccfe02|4baa389e-4ecf-4ac5-9be4-6b6f8645efc1|0e7f464a-3cfe-4c46-b156-f32bcdb7c918,0.9262,candidate_id=HC_9e374abf3f9370;bin=3/5
G003,kqp0SX08Vgo,SanCfrgd-CM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,3,249.375,294.375,0d15cecc-99b2-4dd8-9320-6c0d1fb4fc17|40a50a33-cb9e-49cd-8098-67d2972a3c61|79bf6ce5-cb9c-4608-8547-e635ecff2f1a|f23fa2c8-bd89-4949-b50d-8ed7e8f537eb,0.843858,candidate_id=HC_b958c0c6b1bfe4;bin=3/5
G003,kqp0SX08Vgo,SanCfrgd-CM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,4,309.359,355.9,129f760b-0831-45fc-a5a3-50f9cafe9afd|65989a59-90d0-4a0c-8cd8-3e0fe4efd308|50b40bf4-4fe1-49d7-b9d1-8fba7eab2ea7|8b95789d-b817-4308-990f-6282ef545d20,0.977416,candidate_id=HC_508fbed3bdb8e4;bin=4/5
G003,kqp0SX08Vgo,SanCfrgd-CM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,5,394.09,438.24,8b95789d-b817-4308-990f-6282ef545d20|f5b48a3d-6916-4406-a62b-52e706c87c91|1723e401-3dd4-4e91-a48a-1aadb0d3576f,0.941842,candidate_id=HC_303aae6ceadc43;bin=5/5
G022,mverbGxXN0M,YmMJrhU3NZE,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,1,167.686,213.095,03f07b8f-b3c3-442a-9874-27153a0a94ac|0592c42a-171d-406a-9370-ad30e49819d9,0.914659,candidate_id=HC_2fc8cfb1948143;bin=2/5
G022,mverbGxXN0M,YmMJrhU3NZE,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,2,361.34,406.191,e1f83db1-9791-4173-b57f-6fbc8673afe6,0.948876,candidate_id=HC_f9e999e3095045;bin=3/5
G022,mverbGxXN0M,YmMJrhU3NZE,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,3,452.0,497.0,4540c300-a731-47cb-9564-e6d4c370daaf|93406183-2d2c-4707-af0d-a03701ab7cef,0.77955,candidate_id=HC_d94b503648cbe7;bin=3/5
G022,mverbGxXN0M,YmMJrhU3NZE,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,4,643.5,688.5,a0e0d064-2eeb-49cf-a1eb-1d07808fed98|3daad452-2488-468c-ad58-60d60aca8dee,0.9475,candidate_id=HC_fe97df31ee4630;bin=4/5
G022,mverbGxXN0M,YmMJrhU3NZE,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,5,798.15,843.15,e406aa33-b990-4848-97a7-b5d6945ff17a|68ad287e-2b3a-461e-b5a2-5161c7801c4f|5ca4ff6b-6bfa-4465-9c1e-f7da165367d6,0.8455,candidate_id=HC_f3b0273635ec27;bin=5/5
G013,nVJIIWdwx60,viIvggdLF5s,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,1,199.61,253.484,57664713-c683-441e-a50d-2404964ce598|b01daeae-43c6-40a6-ae45-347a0e49a02f,0.735732,candidate_id=HC_bfa7afa0f44c0f;bin=2/10
G013,nVJIIWdwx60,viIvggdLF5s,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,2,686.63,741.45,f9a0abf6-a68e-4130-998b-3191bf3f4fd8|090736a4-0cd0-419c-8b55-4dae52b5780a,0.838377,candidate_id=HC_58d61e90b0e839;bin=5/10
G013,nVJIIWdwx60,viIvggdLF5s,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,3,854.717,910.234,7d6bfb7c-d712-4ffb-a7d5-98d4c9b72221|bdd265ce-2c83-4afd-931d-f2561ee78666,0.723397,candidate_id=HC_d2ee7277430951;bin=6/10
G013,nVJIIWdwx60,viIvggdLF5s,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,4,1041.349,1096.213,b4648b42-1dae-4373-90f0-a3fb0112a0fb,0.656907,candidate_id=HC_4281c3ddf89d48;bin=7/10
G013,nVJIIWdwx60,viIvggdLF5s,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,5,1437.03,1471.905,5e47c0ce-fde5-428b-8e19-88f23a9778ac|87410243-9619-434e-9e63-fb012ed4da47,0.393398,candidate_id=HC_85b7c165c2839b;bin=9/10
G008,oIq0h5_FZAw,nLcsPfFQwdM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,1,128.8,173.8,879685ac-1c10-4b92-89fd-809a077e2b54|482ec578-94e9-4360-bb00-259864b6c583,0.9475,candidate_id=HC_55b9f29d267058;bin=2/5
G008,oIq0h5_FZAw,nLcsPfFQwdM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,2,216.55,258.8,8d7f9e13-b1ec-41fe-9467-6468239e04bf|d6dd9dd5-aa91-48ee-a77e-a6c82781470c,0.657708,candidate_id=HC_dbe858dd353f49;bin=3/5
G008,oIq0h5_FZAw,nLcsPfFQwdM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,3,300.25,345.25,8724e108-f33c-462f-ace1-7b2a6cbca4fe|1d4a585f-a1fa-45ed-b538-3831d0dc6364|d66e2c61-d6e5-4353-aacc-a3590d7ab2f7,0.7605,candidate_id=HC_92a3ac7fc30f37;bin=4/5
G008,oIq0h5_FZAw,nLcsPfFQwdM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,4,379.5,424.5,1d4a585f-a1fa-45ed-b538-3831d0dc6364|d66e2c61-d6e5-4353-aacc-a3590d7ab2f7|f8151888-d406-4779-ac47-f75b32301589|deec1ef6-cdc4-45f0-8e52-2b08146c9f12,0.7605,candidate_id=HC_ad1aa9ff8cc6c9;bin=4/5
G008,oIq0h5_FZAw,nLcsPfFQwdM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,5,444.775,489.775,8f4566a9-6926-44ee-ab1b-8381b0f07b90|a7956413-07ca-41e6-bd00-d426cb50ff8b|87401b31-a94a-45ce-b5c3-f49cae3d7e7e,0.599,candidate_id=HC_45ca34f90979bb;bin=5/5
G028,pH_LU8mMXqU,vkjmsyrvRDI,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,1,114.94,160.56,6f5297ce-8b75-4dbb-8a47-b6a151d133c4|568a28d8-4c14-4f2f-bfc6-6bd8f45f4600,0.752983,candidate_id=HC_3d2253c3bc03b6;bin=1/6
G028,pH_LU8mMXqU,vkjmsyrvRDI,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,2,343.4,388.4,ae755e42-b6f9-49d2-82cb-7823132a5ece|699b14ee-d498-4cf0-83c2-f720e4753e78,0.2751,candidate_id=HC_b5ea174e24e342;bin=3/6
G028,pH_LU8mMXqU,vkjmsyrvRDI,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,3,556.4,601.4,b4355554-b339-4d5a-a7bf-fef17793bc0b|f60b2a65-6477-4a71-a74a-f780d809b2a0,0.53305,candidate_id=HC_e3342240b822e3;bin=4/6
G028,pH_LU8mMXqU,vkjmsyrvRDI,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,4,757.15,802.013,2958d4db-ae7f-43f9-8caa-a2418e403987|45476be3-3c4a-4c7b-a2e0-4fa587e6fb9b,0.617286,candidate_id=HC_3c314fe622ca0c;bin=5/6
G028,pH_LU8mMXqU,vkjmsyrvRDI,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,5,788.4,833.4,45476be3-3c4a-4c7b-a2e0-4fa587e6fb9b,0.5543,candidate_id=HC_f70cc3d4388528;bin=5/6
G019,rORE8KqiWQw,aTUXCOVmf3I,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,1,245.156,290.4,77274ffa-72ee-4d69-b345-2627ae467eb8|e4b68a1b-b973-4fbb-8056-67c2fe93c34c,0.727797,candidate_id=HC_4fea3b9a62c72e;bin=2/5
G019,rORE8KqiWQw,aTUXCOVmf3I,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,2,348.0,393.0,28d7c483-c262-4830-bd62-7c36cc880eab,0.69885,candidate_id=HC_005f6731193102;bin=3/5
G019,rORE8KqiWQw,aTUXCOVmf3I,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,3,515.3,560.3,ce98a042-c83e-4abb-b973-98e7d84d8cbe|59163bf7-9f8a-4d43-a7f0-dbdeba404a57,0.6712,candidate_id=HC_120f6562de782f;bin=4/5
G019,rORE8KqiWQw,aTUXCOVmf3I,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,4,625.725,670.725,fe4d59a2-baa7-4442-98f0-0df9455b063f,0.53735,candidate_id=HC_aa4a67158474dd;bin=4/5
G019,rORE8KqiWQw,aTUXCOVmf3I,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,5,684.876,729.645,f7b9aab6-e589-4499-988b-a045857533a8|03b0c68c-7687-42c0-8289-37ba2c314418|dc3276fa-3758-4254-887f-7ba839b8a6dd|797d7ce1-99d2-476b-a171-8b4965c0e6cc,0.600307,candidate_id=HC_06079bf9011c22;bin=5/5
G017,u2BCGcOweTo,iKDmq5Pb8VM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,1,281.949,337.554,b80b70ca-a072-4d86-938d-4eb844c0cbdf|9a7abdcd-6d27-46a0-b002-09b1f13375e8,0.528488,candidate_id=HC_c26ecb7d210165;bin=2/6
G017,u2BCGcOweTo,iKDmq5Pb8VM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,2,315.68,371.05,9a7abdcd-6d27-46a0-b002-09b1f13375e8,0.652548,candidate_id=HC_5e1220b6933c16;bin=2/6
G017,u2BCGcOweTo,iKDmq5Pb8VM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,3,630.893,685.068,55592816-85e9-4387-844e-545624592fb8|bdd15eb3-595b-4629-ad5e-8a0b0628fa7f,0.723187,candidate_id=HC_b3b047ee97afb9;bin=4/6
G017,u2BCGcOweTo,iKDmq5Pb8VM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,4,792.71,845.522,ac4a3fd8-f97a-4b14-9837-11fce106d96a|8efde729-8fb5-4939-b55d-b409d80051a7,0.658508,candidate_id=HC_439893e598d1b7;bin=5/6
G017,u2BCGcOweTo,iKDmq5Pb8VM,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,5,898.903,954.128,8efde729-8fb5-4939-b55d-b409d80051a7|860237c0-c455-4156-8feb-9a373e991cfa,0.404847,candidate_id=HC_7b63ce857552cb;bin=6/6
G011,yk3hY55W9nE,PsHAqiAIqEA,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,1,215.542,270.489,0db2cdd3-595a-4124-8361-fbf7171118ca|18dba4c0-f493-4a30-ba51-08a5715c92ed,0.659964,candidate_id=HC_3aa4ea329d0e91;bin=2/9
G011,yk3hY55W9nE,PsHAqiAIqEA,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,2,573.35,633.35,951deb88-ac25-4823-8bb0-270d4b70f4c8|6304f7c2-73c4-4240-8cea-b93858696d4a,0.604091,candidate_id=HC_1a832a66e70129;bin=4/9
G011,yk3hY55W9nE,PsHAqiAIqEA,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,3,797.85,853.805,3953afae-cdac-49d5-a311-a729cd7e209b|96400052-8c04-40a8-87e1-adc18ea5ac77|73458198-7d3e-41bc-95e4-717959b37e86,0.528849,candidate_id=HC_c3315d43e9a590;bin=5/9
G011,yk3hY55W9nE,PsHAqiAIqEA,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,4,1113.09,1167.939,3aa2d4f2-6b6b-4661-9189-54945297283d|e12e93da-9cc9-4cc4-b8d4-3d70e313d054,0.659897,candidate_id=HC_d16f2a3a770f16;bin=7/9
G011,yk3hY55W9nE,PsHAqiAIqEA,b2_adaptive_coverage,b2_adaptive_coverage,hierarchical_multislate_v1,structured_no_api_proxy,5,1287.66,1342.426,3a653779-c556-42ea-afa9-40c6c051b1b0,0.91484,candidate_id=HC_52398e4fbe631a;bin=8/9
