pair_id,long_video_id,short_video_id,run_id,selector_type,prompt_id,model_name,rank,pred_start_sec,pred_end_sec,pred_duration_sec,gold_start_sec,gold_end_sec,gold_duration_sec,overlap_sec,gold_coverage,temporal_iou,start_error_sec,end_error_sec,center_error_sec,length_score,start_score,core_hit,tight_hit,final_score,selected_scene_ids,confidence,notes
G013,nVJIIWdwx60,viIvggdLF5s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_lecture,gpt-4o-mini,3,199.61,253.484,53.873999999999995,230.0,263.0,33.0,23.48400000000001,0.711636363636364,0.3704685281590158,30.389999999999986,9.515999999999991,19.952999999999975,0.6125403719790623,0.0,True,True,49.26309592819747,57664713-c683-441e-a50d-2404964ce598|b01daeae-43c6-40a6-ae45-347a0e49a02f,3,"candidate_id=nVJIIWdwx60_cand_01; detected_language=ko; detected_genre=lecture; original_start=199.61; original_end=253.484; adjusted=False; 대학생들의 대화가 자연스럽지만, 핵심 메시지가 다소 약하고 도입부가 길어 집중하기 어려움."
G013,nVJIIWdwx60,viIvggdLF5s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_lecture,gpt-4o-mini,4,1041.349,1096.213,54.86400000000003,230.0,263.0,33.0,0.0,0.0,0.0,811.3489999999999,833.213,822.281,0.601487314085739,0.0,False,False,6.01487314085739,b4648b42-1dae-4373-90f0-a3fb0112a0fb,3,"candidate_id=nVJIIWdwx60_cand_04; detected_language=ko; detected_genre=lecture; original_start=1041.349; original_end=1096.213; adjusted=False; 발레의 기원과 역사에 대한 강의가 진행되지만, 시청자의 흥미를 끌기에는 다소 지루할 수 있음."
G013,nVJIIWdwx60,viIvggdLF5s,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_lecture,gpt-4o-mini,5,1437.03,1471.905,34.875,230.0,263.0,33.0,0.0,0.0,0.0,1207.03,1208.905,1207.9675,0.946236559139785,0.0,False,False,9.46236559139785,5e47c0ce-fde5-428b-8e19-88f23a9778ac|87410243-9619-434e-9e63-fb012ed4da47,2,"candidate_id=nVJIIWdwx60_cand_05; detected_language=ko; detected_genre=lecture; original_start=1437.03; original_end=1471.905; adjusted=False; 발레 연습 장면이지만, 핵심 메시지가 부족하고 시청자의 흥미를 끌기 어려움."
G008,oIq0h5_FZAw,nLcsPfFQwdM,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,128.8,173.8,45.0,201.0,236.0,35.0,0.0,0.0,0.0,72.19999999999999,62.19999999999999,67.19999999999999,0.7777777777777778,0.0,False,False,7.777777777777778,879685ac-1c10-4b92-89fd-809a077e2b54|482ec578-94e9-4360-bb00-259864b6c583,5,candidate_id=oIq0h5_FZAw_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=128.8; original_end=173.8; adjusted=False; 결혼식 날씨 걱정과 음료에 대한 대화가 자연스럽고 유쾌하게 진행되어 시청자의 흥미를 끌 수 있음.
G008,oIq0h5_FZAw,nLcsPfFQwdM,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,216.55,258.8,42.25,201.0,236.0,35.0,19.44999999999999,0.5557142857142854,0.3365051903114184,15.550000000000011,22.80000000000001,19.17500000000001,0.8284023668639053,0.0,False,False,43.38632223512445,8d7f9e13-b1ec-41fe-9467-6468239e04bf|d6dd9dd5-aa91-48ee-a77e-a6c82781470c,4,"candidate_id=oIq0h5_FZAw_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=216.55; original_end=258.8; adjusted=False; 결혼식 입장곡에 대한 장난스러운 대화가 흥미롭고, 두 사람의 관계가 잘 드러남."
G008,oIq0h5_FZAw,nLcsPfFQwdM,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,300.25,345.25,45.0,201.0,236.0,35.0,0.0,0.0,0.0,99.25,109.25,104.25,0.7777777777777778,0.0,False,False,7.777777777777778,8724e108-f33c-462f-ace1-7b2a6cbca4fe|1d4a585f-a1fa-45ed-b538-3831d0dc6364|d66e2c61-d6e5-4353-aacc-a3590d7ab2f7,4,"candidate_id=oIq0h5_FZAw_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=300.25; original_end=345.25; adjusted=False; 결혼식 세부 사항에 대한 진지한 대화가 흥미롭고, 다양한 상황을 보여줌."
G008,oIq0h5_FZAw,nLcsPfFQwdM,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,379.5,424.5,45.0,201.0,236.0,35.0,0.0,0.0,0.0,178.5,188.5,183.5,0.7777777777777778,0.0,False,False,7.777777777777778,1d4a585f-a1fa-45ed-b538-3831d0dc6364|d66e2c61-d6e5-4353-aacc-a3590d7ab2f7|f8151888-d406-4779-ac47-f75b32301589|deec1ef6-cdc4-45f0-8e52-2b08146c9f12,4,candidate_id=oIq0h5_FZAw_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=379.5; original_end=424.5; adjusted=False; 인테리어와 신혼여행에 대한 유쾌한 대화가 시청자의 관심을 끌 수 있음.
G008,oIq0h5_FZAw,nLcsPfFQwdM,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,444.775,489.775,45.0,201.0,236.0,35.0,0.0,0.0,0.0,243.77499999999998,253.77499999999998,248.77499999999998,0.7777777777777778,0.0,False,False,7.777777777777778,8f4566a9-6926-44ee-ab1b-8381b0f07b90|a7956413-07ca-41e6-bd00-d426cb50ff8b|87401b31-a94a-45ce-b5c3-f49cae3d7e7e,4,candidate_id=oIq0h5_FZAw_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=444.775; original_end=489.775; adjusted=False; 결혼식 후 메뉴에 대한 대화가 실용적이고 유머가 있어 시청자에게 매력적임.
G015,p1WHu-Vhjxk,UsC-Mdee1wc,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,436.32,491.326,55.00600000000003,512.0,528.0,16.0,0.0,0.0,0.0,75.68,36.67399999999998,56.17700000000002,0.2908773588335816,0.0,False,False,2.9087735883358166,73ba535b-4e0c-4270-bf9a-69216d393e03,5,"candidate_id=p1WHu-Vhjxk_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=436.32; original_end=491.326; adjusted=False; 학생들과의 인터뷰로 자연스러운 대화가 이어지며, 학교생활에 대한 흥미로운 정보가 담겨 있어 시청자의 관심을 끌기 좋다."
G015,p1WHu-Vhjxk,UsC-Mdee1wc,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,1043.675,1098.56,54.88499999999999,512.0,528.0,16.0,0.0,0.0,0.0,531.675,570.56,551.1174999999998,0.2915186298624397,0.0,False,False,2.915186298624397,ed5e7e7b-3be0-4dc1-9bbc-45b79c61e0b6,4,"candidate_id=p1WHu-Vhjxk_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=1043.675; original_end=1098.56; adjusted=False; 유학생들이 전공과 유학 생활에 대해 진지하게 대화하는 장면으로, 다양한 정보와 감정이 담겨 있어 흥미롭다."
G015,p1WHu-Vhjxk,UsC-Mdee1wc,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,911.275,967.365,56.09000000000003,512.0,528.0,16.0,0.0,0.0,0.0,399.275,439.365,419.31999999999994,0.2852558388304509,0.0,False,False,2.852558388304509,cc683e6f-b573-4fa2-9150-5fe1702ab25a|8d2fc13e-5b98-4860-b6b5-a59ec42267e6,4,"candidate_id=p1WHu-Vhjxk_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=911.275; original_end=967.365; adjusted=False; 식사 시스템에 대한 독특한 경험을 공유하며, 유학생들의 일상적인 모습이 잘 드러나 있어 흥미를 유발한다."
G015,p1WHu-Vhjxk,UsC-Mdee1wc,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,1526.5,1585.133,58.63300000000004,512.0,528.0,16.0,0.0,0.0,0.0,1014.5,1057.133,1035.8165,0.27288387085770793,0.0,False,False,2.7288387085770793,69b70a06-fc85-4574-bf0f-dd57e0527c5b,4,"candidate_id=p1WHu-Vhjxk_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1526.5; original_end=1585.133; adjusted=False; 캠퍼스의 다양한 동아리를 구경하며 청춘의 로망을 느낄 수 있는 장면으로, 시청자에게 긍정적인 감정을 줄 수 있다."
G015,p1WHu-Vhjxk,UsC-Mdee1wc,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,186.6,238.24,51.640000000000015,512.0,528.0,16.0,0.0,0.0,0.0,325.4,289.76,307.58,0.3098373353989155,0.0,False,False,3.098373353989155,8d3793e7-5722-4e40-aadd-802bb0c26b26|460de385-add2-4823-8d89-c238c3a1ef44,3,"candidate_id=p1WHu-Vhjxk_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=186.6; original_end=238.24; adjusted=False; 택시 요금에 대한 놀라움과 일본 대학교에 대한 이야기가 섞여 있어 흥미를 끌지만, 다른 후보들에 비해 완결성이 떨어진다."
G028,pH_LU8mMXqU,vkjmsyrvRDI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,114.94,160.56,45.620000000000005,299.0,313.0,14.0,0.0,0.0,0.0,184.06,152.44,168.25,0.3068829460762823,0.0,False,False,3.068829460762823,6f5297ce-8b75-4dbb-8a47-b6a151d133c4|568a28d8-4c14-4f2f-bfc6-6bd8f45f4600,5,"candidate_id=pH_LU8mMXqU_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=114.94; original_end=160.56; adjusted=False; 디자인 회의의 유쾌한 대화가 잘 드러나며, 시작과 끝이 자연스럽고 독립적인 숏폼으로 완결성이 높음."
G028,pH_LU8mMXqU,vkjmsyrvRDI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,556.4,601.4,45.0,299.0,313.0,14.0,0.0,0.0,0.0,257.4,288.4,272.9,0.3111111111111111,0.0,False,False,3.111111111111111,b4355554-b339-4d5a-a7bf-fef17793bc0b|f60b2a65-6477-4a71-a74a-f780d809b2a0,4,"candidate_id=pH_LU8mMXqU_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=556.4; original_end=601.4; adjusted=False; 우스꽝스러운 캐리커처와 점심 대화가 유쾌하게 이어져 흥미를 끌며, 독립적인 상황으로 잘 구성됨."
G028,pH_LU8mMXqU,vkjmsyrvRDI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,757.15,802.013,44.863000000000056,299.0,313.0,14.0,0.0,0.0,0.0,458.15,489.01300000000003,473.5815,0.31206116398814127,0.0,False,False,3.1206116398814125,2958d4db-ae7f-43f9-8caa-a2418e403987|45476be3-3c4a-4c7b-a2e0-4fa587e6fb9b,4,"candidate_id=pH_LU8mMXqU_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=757.15; original_end=802.013; adjusted=False; 아동복 매장에서의 유쾌한 대화와 추천이 잘 드러나며, 가족과의 상호작용이 흥미로움."
G028,pH_LU8mMXqU,vkjmsyrvRDI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,788.4,833.4,45.0,299.0,313.0,14.0,0.0,0.0,0.0,489.4,520.4,504.9,0.3111111111111111,0.0,False,False,3.111111111111111,45476be3-3c4a-4c7b-a2e0-4fa587e6fb9b,3,"candidate_id=pH_LU8mMXqU_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=788.4; original_end=833.4; adjusted=False; 육아에 관한 대화가 유쾌하게 진행되지만, 비슷한 내용의 후보와 겹치는 부분이 있어 선택."
G028,pH_LU8mMXqU,vkjmsyrvRDI,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,343.4,388.4,45.0,299.0,313.0,14.0,0.0,0.0,0.0,44.39999999999998,75.39999999999998,59.89999999999998,0.3111111111111111,0.0,False,False,3.111111111111111,ae755e42-b6f9-49d2-82cb-7823132a5ece|699b14ee-d498-4cf0-83c2-f720e4753e78,3,"candidate_id=pH_LU8mMXqU_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=343.4; original_end=388.4; adjusted=False; 매장 내 인형에 대한 설명이 흥미롭지만, 다른 후보들에 비해 완결성이 떨어짐."
G007,q1cOniSzk9o,KLDQAVHBMgE,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,100.65,145.65,45.0,251.0,303.0,52.0,0.0,0.0,0.0,150.35,157.35,153.85,0.8653846153846154,0.0,False,False,8.653846153846155,dba2323f-3058-4d84-99bd-62f2ee8ed33d|9b8a3d29-f6db-427c-8a00-c36bc8c60b7e|d72cbc91-3958-44c0-9267-b6b20f87c743|206cc3cd-fb23-4316-9f94-f0fd2f0cfa31,5,candidate_id=q1cOniSzk9o_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=100.65; original_end=145.65; adjusted=False; 상황이 명확하고 코믹한 반전이 있어 시청자의 흥미를 끌 수 있음.
G007,q1cOniSzk9o,KLDQAVHBMgE,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,159.2,204.2,45.0,251.0,303.0,52.0,0.0,0.0,0.0,91.80000000000001,98.80000000000001,95.30000000000001,0.8653846153846154,0.0,False,False,8.653846153846155,206cc3cd-fb23-4316-9f94-f0fd2f0cfa31|969c98a4-53d2-40b8-b42c-b8bffe4404c3|ba5346ea-3a8d-4081-aa99-611658bdcc34,4,candidate_id=q1cOniSzk9o_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=159.2; original_end=204.2; adjusted=False; 장난스러운 대화와 상황이 잘 어우러져 독립적인 숏폼으로 적합함.
G007,q1cOniSzk9o,KLDQAVHBMgE,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,249.7,294.7,45.0,251.0,303.0,52.0,43.69999999999999,0.8403846153846152,0.8198874296435268,1.3000000000000114,8.300000000000011,4.800000000000011,0.8653846153846154,0.8699999999999989,True,True,84.11777673545963,01af6003-da99-4c9d-99c8-663fd9c0757b|4e8c68e5-38d7-4f4d-b3e5-f1c076ccc189|bfa4e9f7-ef3f-4afc-911d-920645f19dbe|0744a727-497d-4d8e-b44a-5a3ff212ba08,4,candidate_id=q1cOniSzk9o_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=249.7; original_end=294.7; adjusted=False; 코믹한 대치 상황과 감정 표현이 잘 드러나 시청자의 관심을 끌 수 있음.
G019,rORE8KqiWQw,aTUXCOVmf3I,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,245.156,290.4,45.24399999999997,490.0,519.0,29.0,0.0,0.0,0.0,244.844,228.60000000000002,236.72199999999998,0.6409689682609853,0.0,False,False,6.409689682609852,77274ffa-72ee-4d69-b345-2627ae467eb8|e4b68a1b-b973-4fbb-8056-67c2fe93c34c,5,candidate_id=rORE8KqiWQw_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=245.156; original_end=290.4; adjusted=False; 유쾌한 농담과 반응이 잘 어우러져 있어 시청자의 흥미를 끌기 좋음.
G019,rORE8KqiWQw,aTUXCOVmf3I,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,348.0,393.0,45.0,490.0,519.0,29.0,0.0,0.0,0.0,142.0,126.0,134.0,0.6444444444444445,0.0,False,False,6.4444444444444455,28d7c483-c262-4830-bd62-7c36cc880eab,5,candidate_id=rORE8KqiWQw_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=348.0; original_end=393.0; adjusted=False; 유머러스한 해명과 대화가 자연스럽고 흥미를 유발함.
G019,rORE8KqiWQw,aTUXCOVmf3I,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,515.3,560.3,45.0,490.0,519.0,29.0,3.7000000000000455,0.12758620689655328,0.052631578947369105,25.299999999999955,41.299999999999955,33.299999999999955,0.6444444444444445,0.0,False,False,13.764771123210418,ce98a042-c83e-4abb-b973-98e7d84d8cbe|59163bf7-9f8a-4d43-a7f0-dbdeba404a57,4,candidate_id=rORE8KqiWQw_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=515.3; original_end=560.3; adjusted=False; 상황극이 흥미롭고 경상도 사투리 활용이 재미를 더함.
G019,rORE8KqiWQw,aTUXCOVmf3I,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,625.725,670.725,45.0,490.0,519.0,29.0,0.0,0.0,0.0,135.72500000000002,151.72500000000002,143.72500000000002,0.6444444444444445,0.0,False,False,6.4444444444444455,fe4d59a2-baa7-4442-98f0-0df9455b063f,4,candidate_id=rORE8KqiWQw_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=625.725; original_end=670.725; adjusted=False; 패션 아이템에 대한 유쾌한 대화가 흥미롭고 자연스러움.
G019,rORE8KqiWQw,aTUXCOVmf3I,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,684.876,729.645,44.769000000000005,490.0,519.0,29.0,0.0,0.0,0.0,194.87599999999998,210.64499999999998,202.76049999999998,0.6477696620429314,0.0,False,False,6.477696620429314,f7b9aab6-e589-4499-988b-a045857533a8|03b0c68c-7687-42c0-8289-37ba2c314418|dc3276fa-3758-4254-887f-7ba839b8a6dd|797d7ce1-99d2-476b-a171-8b4965c0e6cc,4,candidate_id=rORE8KqiWQw_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=684.876; original_end=729.645; adjusted=False; 특정 인물의 패션 스타일에 대한 대화가 흥미롭고 유쾌함.
G018,xQu9l6UtMNk,Z6wHHOxBt_4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,1,233.45,278.488,45.03800000000001,1379.0,1495.0,116.0,0.0,0.0,0.0,1145.55,1216.512,1181.031,0.3882586206896553,0.0,False,False,3.882586206896553,dc0f16d8-16ac-446e-a26a-bd2a603e5193,5,candidate_id=xQu9l6UtMNk_cand_01; detected_language=ko; detected_genre=variety_vlog; original_start=233.45; original_end=278.488; adjusted=False; 유쾌한 대화와 반전이 있어 시청자의 흥미를 끌기 좋습니다.
G018,xQu9l6UtMNk,Z6wHHOxBt_4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,2,493.05,538.05,44.99999999999994,1379.0,1495.0,116.0,0.0,0.0,0.0,885.95,956.95,921.45,0.3879310344827581,0.0,False,False,3.8793103448275814,4e1c57a9-0580-42ef-8a8e-9680521148bc|59ec939b-72dc-4dbe-946f-a7ea08c601fb,5,candidate_id=xQu9l6UtMNk_cand_02; detected_language=ko; detected_genre=variety_vlog; original_start=493.05; original_end=538.05; adjusted=False; 영화에 대한 추억을 유머러스하게 풀어내어 공감대를 형성합니다.
G018,xQu9l6UtMNk,Z6wHHOxBt_4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,3,988.711,1033.27,44.55899999999997,1379.0,1495.0,116.0,0.0,0.0,0.0,390.289,461.73,426.0095,0.38412931034482733,0.0,False,False,3.8412931034482733,899534b5-dbd2-49d7-ad99-298288e51090|864c97d8-d57d-4fc0-bd9c-3baab9a8b2b8,4,candidate_id=xQu9l6UtMNk_cand_03; detected_language=ko; detected_genre=variety_vlog; original_start=988.711; original_end=1033.27; adjusted=False; 갈등과 반응이 뚜렷하여 긴장감을 유지합니다.
G018,xQu9l6UtMNk,Z6wHHOxBt_4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,4,1071.275,1116.275,45.0,1379.0,1495.0,116.0,0.0,0.0,0.0,307.7249999999999,378.7249999999999,343.2249999999999,0.3879310344827586,0.0,False,False,3.8793103448275863,864c97d8-d57d-4fc0-bd9c-3baab9a8b2b8,4,"candidate_id=xQu9l6UtMNk_cand_04; detected_language=ko; detected_genre=variety_vlog; original_start=1071.275; original_end=1116.275; adjusted=False; 코믹한 상황극으로 재미를 주며, 대화가 자연스럽습니다."
G018,xQu9l6UtMNk,Z6wHHOxBt_4,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_variety_vlog,gpt-4o-mini,5,1262.475,1307.475,45.0,1379.0,1495.0,116.0,0.0,0.0,0.0,116.52500000000009,187.5250000000001,152.0250000000001,0.3879310344827586,0.0,False,False,3.8793103448275863,ce74d169-b316-4806-9050-3f51c1c76b23|e894de6e-1d97-4f7a-ac4b-a2a736f5b444,4,candidate_id=xQu9l6UtMNk_cand_05; detected_language=ko; detected_genre=variety_vlog; original_start=1262.475; original_end=1307.475; adjusted=False; 부적절한 상황에서의 갈등이 흥미를 유발합니다.
G011,yk3hY55W9nE,PsHAqiAIqEA,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_lecture,gpt-4o-mini,1,1113.09,1167.939,54.84900000000016,1128.0,1175.0,47.0,39.93900000000008,0.8497659574468102,0.6451138749798098,14.910000000000082,7.060999999999922,10.985500000000002,0.8568980291345305,0.0,True,True,66.16186462584605,3aa2d4f2-6b6b-4661-9189-54945297283d|e12e93da-9cc9-4cc4-b8d4-3d70e313d054,5,"candidate_id=yk3hY55W9nE_cand_04; detected_language=ko; detected_genre=lecture; original_start=1113.09; original_end=1167.939; adjusted=False; 조기 졸업의 장점과 학생의 입학 경로를 명확히 설명하며, 흥미로운 질문으로 시작해 결론을 잘 맺음."
G011,yk3hY55W9nE,PsHAqiAIqEA,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_lecture,gpt-4o-mini,2,573.35,633.35,60.0,1128.0,1175.0,47.0,0.0,0.0,0.0,554.65,541.65,548.15,0.7833333333333333,0.0,False,False,7.833333333333334,951deb88-ac25-4823-8bb0-270d4b70f4c8|6304f7c2-73c4-4240-8cea-b93858696d4a,4,"candidate_id=yk3hY55W9nE_cand_02; detected_language=ko; detected_genre=lecture; original_start=573.35; original_end=633.35; adjusted=False; 학생의 전공 선택 이유와 관련된 흥미로운 이야기를 담고 있으며, 주제를 잘 전달함."
G011,yk3hY55W9nE,PsHAqiAIqEA,timeline_bins_bridge_k12_b12_max130__trim_variable_30_45_60_75s_x5__final_rerank__llm_top5_gpt_4o_mini_top5_rerank_v1,llm_top5_longform_reranker,highlight_reranker_v1_ko_lecture,gpt-4o-mini,3,215.542,270.489,54.946999999999974,1128.0,1175.0,47.0,0.0,0.0,0.0,912.458,904.511,908.4845,0.8553697199119156,0.0,False,False,8.553697199119156,0db2cdd3-595a-4124-8361-fbf7171118ca|18dba4c0-f493-4a30-ba51-08a5715c92ed,4,"candidate_id=yk3hY55W9nE_cand_01; detected_language=ko; detected_genre=lecture; original_start=215.542; original_end=270.489; adjusted=False; 카이스트 학생의 경험을 통해 학교의 장점을 잘 설명하고, 흥미로운 질문으로 시작함."
